step,amount,nameOrig,bankOrig,nameDest,bankDest
54,1413.96,72270,others,29746,handelsbanken
54,1555.37,59050,others,59460,others
54,495.56,23511,swedbank,23904,swedbank
54,295.91,31411,handelsbanken,33786,handelsbanken
54,1182.86,35151,handelsbanken,37549,handelsbanken
54,538.23,35955,handelsbanken,30784,handelsbanken
54,1738.04,88644,others,58087,others
54,728.18,30872,handelsbanken,29776,handelsbanken
54,169.01,87777,others,84651,others
54,621.84,35885,handelsbanken,37071,handelsbanken
54,1384.18,38561,handelsbanken,39046,handelsbanken
54,949.55,35906,handelsbanken,82948,others
54,504.98,10080,swedbank,27637,swedbank
54,613.09,33116,handelsbanken,33278,handelsbanken
54,1288.5,29949,handelsbanken,30735,handelsbanken
54,174.88,38512,handelsbanken,36231,handelsbanken
54,526.81,42180,others,64622,others
54,1853.9,37486,handelsbanken,29047,handelsbanken
54,1198.8,56778,others,88401,handelsbanken
54,549.08,85715,others,68971,others
54,1395.13,47515,others,63788,others
54,1613.83,27725,handelsbanken,37616,handelsbanken
54,785.94,15478,swedbank,16632,swedbank
54,1010.61,1731,swedbank,8203,swedbank
54,1414.04,44957,others,35318,handelsbanken
54,977.09,38253,handelsbanken,30845,handelsbanken
54,920.86,48122,others,99513,others
54,610.24,9817,swedbank,87545,others
54,1096.8,27680,swedbank,38987,handelsbanken
54,1288.5,40693,handelsbanken,71972,others
54,860.33,39455,handelsbanken,32362,handelsbanken
54,678.4,41215,others,16043,swedbank
54,1237.3,96333,others,5917,swedbank
54,1505.98,37347,handelsbanken,32683,handelsbanken
54,1331.7,33366,handelsbanken,36079,handelsbanken
54,457.84,18200,swedbank,61138,others
54,1401.21,915,swedbank,5368,swedbank
54,1245.7,67872,others,78680,others
54,1168.95,33661,handelsbanken,39889,handelsbanken
54,192.96,35543,handelsbanken,30791,handelsbanken
54,446.28,1765,swedbank,86317,others
54,704.23,37307,handelsbanken,35528,handelsbanken
54,810.31,40890,handelsbanken,38393,handelsbanken
54,563.92,26642,swedbank,53524,others
54,1087.72,31004,handelsbanken,38164,handelsbanken
54,864.14,20744,swedbank,38535,handelsbanken
54,591.83,15338,swedbank,20743,swedbank
54,467.95,7285,swedbank,12821,swedbank
54,950.64,19235,swedbank,4126,swedbank
54,268.45,99002,others,37550,handelsbanken
54,465.14,9370,swedbank,23902,swedbank
54,960.19,34146,handelsbanken,45099,others
54,396.97,42957,others,96572,others
54,884.98,65365,others,49980,others
54,423.03,16625,swedbank,6751,swedbank
54,279.25,72876,others,31968,handelsbanken
54,497.0,32122,handelsbanken,35276,handelsbanken
55,859.86,33923,handelsbanken,38598,handelsbanken
55,881.22,81338,others,30984,others
55,534.49,7281,swedbank,2003,swedbank
55,83.51,50985,others,81480,others
55,1050.08,36921,handelsbanken,33032,handelsbanken
55,979.33,63415,others,49484,others
55,270.5,74820,others,76159,others
55,880.24,56905,others,86199,others
55,819.87,47169,others,80655,others
55,1313.42,34987,handelsbanken,81743,others
55,1728.77,73516,others,53552,others
55,777.97,7788,swedbank,26454,swedbank
55,357.33,18132,swedbank,56661,others
55,965.27,23820,swedbank,7011,swedbank
55,172.2,29344,handelsbanken,44067,others
55,1051.27,28080,handelsbanken,28932,handelsbanken
55,125.02,68209,others,35528,handelsbanken
55,678.42,90747,others,60814,others
55,851.29,26244,swedbank,770,swedbank
55,975.35,4247,swedbank,49185,others
55,847.02,92547,others,41469,others
55,1185.19,89853,others,51084,others
55,1253.47,3000,swedbank,6497,swedbank
55,167.54,36743,handelsbanken,36790,handelsbanken
55,257.33,35404,handelsbanken,34359,handelsbanken
55,1109.19,11067,swedbank,18086,swedbank
55,800.29,47351,others,61506,others
55,882.9,40020,handelsbanken,38576,handelsbanken
55,1142.56,47807,others,82932,others
55,1459.0,12269,swedbank,78362,others
55,1613.83,6858,swedbank,1803,swedbank
55,6.85,86885,others,27636,swedbank
55,1159.55,40993,handelsbanken,29844,handelsbanken
55,1111.89,33818,handelsbanken,28071,handelsbanken
55,1682.92,89479,others,32777,handelsbanken
55,371.17,81159,others,87410,others
55,597.89,58362,others,29255,handelsbanken
55,1003.64,566,swedbank,14728,swedbank
55,1179.22,37321,handelsbanken,29148,handelsbanken
55,1463.51,12158,swedbank,6894,swedbank
55,1071.12,33741,handelsbanken,38324,handelsbanken
55,1308.6,33385,handelsbanken,34011,handelsbanken
55,513.65,35024,handelsbanken,23366,swedbank
55,1366.45,10509,swedbank,1115,swedbank
55,1228.33,91523,others,95480,others
55,956.25,5624,swedbank,51917,others
55,906.1,5977,swedbank,17724,swedbank
55,456.53,96716,others,5471,swedbank
55,498.32,33840,handelsbanken,30579,handelsbanken
55,2039.84,37224,handelsbanken,33569,handelsbanken
55,133.44,30094,handelsbanken,35986,handelsbanken
55,1388.95,60322,others,64038,others
55,721.65,24786,swedbank,44507,others
55,1145.37,32373,handelsbanken,3371,swedbank
55,857.69,95855,others,95897,others
56,540.79,26146,swedbank,22234,swedbank
56,1073.05,50270,others,56125,others
56,113.03,52555,others,88628,others
56,1641.45,28646,handelsbanken,65984,others
56,781.19,19680,swedbank,5828,swedbank
56,770.44,81860,others,45785,others
56,569.49,15665,swedbank,8807,swedbank
56,513.62,30167,handelsbanken,37180,handelsbanken
56,1793.01,35208,handelsbanken,33067,handelsbanken
56,238.64,48884,handelsbanken,12651,swedbank
56,186.35,7356,swedbank,16420,swedbank
56,447.66,21214,swedbank,20237,swedbank
56,1135.54,92430,others,47667,others
56,719.45,34870,handelsbanken,40517,handelsbanken
56,579.28,92264,others,41490,others
56,1452.75,37736,handelsbanken,65060,others
56,1564.14,74067,others,82081,others
56,1479.04,32261,handelsbanken,36740,handelsbanken
56,1589.06,6693,swedbank,50557,others
56,432.93,37917,handelsbanken,32429,handelsbanken
56,373.76,28571,handelsbanken,28508,handelsbanken
56,420.66,9213,swedbank,44108,others
56,1941.47,62796,others,82684,others
56,4.22,20160,swedbank,41620,others
56,911.5,49498,others,32340,handelsbanken
56,683.99,38835,handelsbanken,41135,handelsbanken
56,1500.67,72559,others,1906,swedbank
56,1028.36,36917,handelsbanken,36375,handelsbanken
56,549.66,48194,others,73770,others
56,944.03,60767,others,35528,handelsbanken
56,971.42,32249,handelsbanken,38349,handelsbanken
56,1729.64,65331,others,33735,handelsbanken
56,593.05,53426,others,65507,others
56,833.78,70418,others,49441,others
56,1391.24,25191,swedbank,16392,swedbank
56,1047.67,1903,swedbank,1175,swedbank
56,374.51,63022,others,91852,others
56,727.06,28165,handelsbanken,35645,handelsbanken
56,319.6,10059,swedbank,14718,swedbank
56,2040.89,29789,handelsbanken,35544,handelsbanken
56,1439.94,47749,others,33539,handelsbanken
56,653.8,76828,others,65658,others
56,180.6,19371,swedbank,6538,swedbank
56,1839.42,34431,handelsbanken,35383,handelsbanken
56,571.41,90312,others,26511,swedbank
56,258.44,88582,others,71933,others
56,889.39,32166,handelsbanken,36487,handelsbanken
56,222.84,36590,handelsbanken,3425,swedbank
56,773.71,32446,handelsbanken,31859,handelsbanken
56,852.36,52337,others,73858,others
56,1010.61,3099,swedbank,3898,swedbank
57,884.45,63606,others,36548,handelsbanken
57,899.62,33674,handelsbanken,37330,handelsbanken
57,839.03,32280,handelsbanken,2259,swedbank
57,1046.38,40875,handelsbanken,29577,handelsbanken
57,24.96,65532,others,12614,swedbank
57,222.86,70275,others,69980,others
57,239.92,97805,others,97162,others
57,830.53,73686,others,96489,others
57,552.16,29656,handelsbanken,34022,handelsbanken
57,984.47,1478,swedbank,77724,others
57,865.23,78542,others,17204,swedbank
57,1257.69,88667,others,4054,swedbank
57,919.69,35076,handelsbanken,38696,handelsbanken
57,1158.06,59383,others,19432,swedbank
57,805.03,53548,others,51870,others
57,1321.56,40912,handelsbanken,33856,handelsbanken
57,656.16,89043,others,81334,others
57,822.06,47915,others,33959,handelsbanken
57,927.91,80402,others,1803,swedbank
57,593.72,18516,swedbank,39755,handelsbanken
57,585.28,73532,others,87372,others
57,1477.57,51726,others,41203,others
57,1010.65,19168,swedbank,72554,others
57,1217.75,4995,swedbank,15219,swedbank
57,329.03,3997,swedbank,13860,swedbank
57,1050.13,46910,others,76361,others
57,957.9,32691,handelsbanken,16925,swedbank
57,538.23,40936,handelsbanken,33181,handelsbanken
57,651.01,37708,handelsbanken,40877,handelsbanken
57,271.79,27256,swedbank,79618,others
57,1345.51,94252,others,25919,swedbank
57,184.96,37726,handelsbanken,27833,handelsbanken
57,1456.01,76498,others,63922,others
57,328.27,35419,handelsbanken,1574,swedbank
57,1201.13,37451,handelsbanken,39009,handelsbanken
57,873.2,31502,handelsbanken,33381,handelsbanken
57,913.68,21511,swedbank,13309,swedbank
57,692.84,67120,others,50249,others
57,1388.86,33615,handelsbanken,32696,handelsbanken
57,1738.11,25847,swedbank,38033,handelsbanken
57,223.07,35569,handelsbanken,57546,others
57,927.96,88558,others,25067,swedbank
57,386.33,36584,handelsbanken,39397,handelsbanken
57,1171.06,43012,others,32064,handelsbanken
57,1417.9,48837,others,58790,others
57,1360.92,32898,handelsbanken,38068,handelsbanken
57,475.64,40969,handelsbanken,40278,handelsbanken
57,948.41,36934,handelsbanken,38397,handelsbanken
57,481.18,52006,others,18979,swedbank
57,1109.28,45385,others,19582,swedbank
57,954.54,21067,swedbank,1333,swedbank
57,285.63,70965,others,42363,others
57,593.01,39833,handelsbanken,38695,handelsbanken
57,1608.61,35206,handelsbanken,29406,handelsbanken
57,1559.82,33502,handelsbanken,70590,others
57,1044.06,22190,swedbank,66744,others
57,708.12,36833,handelsbanken,33150,handelsbanken
57,34.24,30017,handelsbanken,89908,others
57,791.76,64959,others,13180,swedbank
57,1514.69,29095,handelsbanken,13070,swedbank
57,1205.07,23375,swedbank,30389,handelsbanken
57,865.17,1801,swedbank,74424,others
57,148.08,44806,others,51657,others
57,1055.68,84295,others,82748,others
57,973.69,80483,others,11080,swedbank
57,894.15,40984,handelsbanken,20984,swedbank
57,552.87,88922,others,78867,others
57,623.04,95388,others,37558,handelsbanken
57,673.43,77995,others,75083,others
57,642.54,82032,others,62618,others
57,1461.99,35472,handelsbanken,30768,handelsbanken
57,560.92,79795,others,27371,swedbank
57,922.53,15667,swedbank,54404,others
57,1553.29,48934,others,67591,others
57,345.64,24285,swedbank,35741,handelsbanken
57,879.14,93078,others,58523,others
58,1372.2,35853,handelsbanken,36942,handelsbanken
58,407.43,91731,others,53784,others
58,420.72,90219,others,4625,swedbank
58,426.04,38333,handelsbanken,64725,others
58,423.75,70957,others,48019,others
58,569.49,21281,swedbank,17709,swedbank
58,1341.09,34588,handelsbanken,57449,others
58,373.83,22622,swedbank,10731,swedbank
58,939.57,32128,handelsbanken,35185,handelsbanken
58,1342.16,32542,handelsbanken,29189,handelsbanken
58,485.36,56399,others,69744,others
58,267.27,20128,swedbank,13678,swedbank
58,1361.9,87167,others,47182,others
58,1184.35,94295,others,96184,others
58,628.21,6194,swedbank,42209,others
58,839.57,35143,handelsbanken,36788,handelsbanken
58,1505.76,8206,swedbank,23878,swedbank
58,1213.03,44473,others,61225,others
58,1368.88,55982,others,63462,others
58,550.33,76880,others,61087,others
58,785.94,74513,others,27081,swedbank
58,868.88,40520,handelsbanken,35201,handelsbanken
58,1065.49,15240,swedbank,41278,others
58,617.85,38041,handelsbanken,32764,handelsbanken
58,886.1,76138,others,97126,others
58,1216.2,37548,handelsbanken,28294,handelsbanken
58,762.54,34767,handelsbanken,36344,handelsbanken
58,789.71,7293,swedbank,63225,others
58,1179.91,25342,swedbank,63239,others
58,760.88,44164,others,32787,handelsbanken
58,873.26,32784,handelsbanken,31109,handelsbanken
58,1075.66,98605,others,74389,others
58,470.11,37150,handelsbanken,28025,handelsbanken
58,879.07,22255,swedbank,16321,swedbank
58,1577.13,54810,others,26083,swedbank
58,744.89,72841,others,77743,others
58,1305.6,25417,swedbank,40843,handelsbanken
58,418.24,62121,others,72269,others
58,1036.12,65849,others,17022,swedbank
58,1033.71,4920,swedbank,73674,others
58,601.44,88283,others,92452,others
58,816.26,71569,others,19144,swedbank
58,773.21,95659,others,23096,swedbank
58,840.13,47027,others,27679,swedbank
58,808.26,12743,swedbank,35238,handelsbanken
58,1387.57,71870,others,82322,others
58,594.28,77425,others,39845,handelsbanken
58,1024.51,34121,handelsbanken,37924,handelsbanken
58,719.55,7782,swedbank,85570,others
58,1174.78,98420,others,93217,others
58,765.75,8675,swedbank,15080,swedbank
58,281.44,70476,others,39281,handelsbanken
58,905.01,17135,swedbank,47093,others
58,964.15,24394,swedbank,97678,others
58,699.86,56223,others,47972,others
58,1101.94,8485,swedbank,72283,others
58,1331.62,57719,others,96801,others
58,600.19,22878,swedbank,70518,others
59,661.22,36100,handelsbanken,37423,handelsbanken
59,526.11,9891,swedbank,37878,handelsbanken
59,691.19,24494,swedbank,18344,swedbank
59,201.03,93764,others,68240,others
59,692.73,97049,others,97676,others
59,12.38,32932,handelsbanken,40995,handelsbanken
59,1549.17,18621,swedbank,20850,swedbank
59,504.32,95137,others,65919,others
59,644.75,61260,others,53777,others
59,768.92,20216,swedbank,48779,others
59,341.21,33447,handelsbanken,29254,handelsbanken
59,436.68,47247,others,38892,handelsbanken
59,163.1,33877,handelsbanken,40500,handelsbanken
59,900.72,67645,others,23728,swedbank
59,733.02,41031,handelsbanken,41253,others
59,1083.88,37797,handelsbanken,86201,others
59,1659.52,32371,handelsbanken,33217,handelsbanken
59,568.92,62444,others,83632,others
59,899.62,35787,handelsbanken,35954,handelsbanken
59,452.82,1762,swedbank,11383,swedbank
59,843.9,9045,swedbank,72588,others
59,955.7,33560,handelsbanken,29445,handelsbanken
59,1093.44,61361,others,19618,swedbank
59,1243.95,72876,others,42012,others
59,462.88,13358,swedbank,74605,others
59,219.11,39485,handelsbanken,31485,handelsbanken
59,570.07,67573,others,87504,others
59,152.48,31258,handelsbanken,14909,swedbank
59,696.13,83628,others,90875,others
59,1504.14,71622,others,34021,handelsbanken
59,602.58,32115,handelsbanken,6745,swedbank
59,623.08,38585,handelsbanken,73990,others
59,946.7,58451,others,3744,swedbank
59,456.49,4278,swedbank,40149,handelsbanken
59,762.54,40989,handelsbanken,36066,handelsbanken
59,555.24,8994,swedbank,84405,others
59,833.75,32146,handelsbanken,29078,handelsbanken
59,1457.29,20535,swedbank,69886,others
59,1065.49,3103,swedbank,16472,swedbank
59,740.02,56454,others,13078,swedbank
59,721.08,20219,swedbank,20444,swedbank
59,595.4,39998,handelsbanken,30039,handelsbanken
59,524.08,12499,swedbank,3832,swedbank
59,1101.98,54418,others,50086,others
59,585.31,22290,swedbank,4768,swedbank
59,1320.56,31549,handelsbanken,34625,handelsbanken
59,1010.03,14145,swedbank,18383,swedbank
59,1174.69,10577,swedbank,21407,swedbank
59,978.81,28818,handelsbanken,28840,handelsbanken
59,627.02,24879,swedbank,330,swedbank
59,994.82,34816,handelsbanken,33802,handelsbanken
59,125.0,31558,handelsbanken,36260,handelsbanken
59,712.46,45703,others,24609,swedbank
59,616.04,18929,swedbank,23669,swedbank
59,648.19,99707,others,45644,others
59,747.0,11950,swedbank,26084,swedbank
59,472.85,90532,others,51027,others
59,1817.83,65638,others,15353,swedbank
59,866.83,21467,swedbank,26217,swedbank
59,587.11,25750,swedbank,1803,swedbank
60,1174.73,27397,swedbank,6738,swedbank
60,720.6,42049,others,92328,others
60,1095.5,85053,others,13607,swedbank
60,1049.5,35917,handelsbanken,38451,handelsbanken
60,1313.49,31320,handelsbanken,24198,swedbank
60,969.15,38916,handelsbanken,35994,handelsbanken
60,413.58,66655,others,10545,swedbank
60,761.97,61631,others,94692,others
60,1896.48,9747,swedbank,7835,swedbank
60,717.33,94712,others,23622,swedbank
60,619.49,77220,others,70447,others
60,195.85,63234,others,49137,others
60,588.94,53547,others,42141,others
60,576.17,43791,others,77386,others
60,1176.29,10156,swedbank,24913,swedbank
60,1025.38,95354,others,58501,others
60,1161.57,34001,handelsbanken,30903,handelsbanken
60,155.74,39178,handelsbanken,36598,handelsbanken
60,177.76,16580,swedbank,56112,others
60,1139.05,25092,swedbank,20134,swedbank
60,1090.34,42623,others,369,swedbank
60,549.62,63736,others,93836,others
60,1563.98,15453,swedbank,67651,others
60,1264.76,31372,handelsbanken,30786,handelsbanken
60,1458.88,67628,others,91549,others
60,176.31,25367,swedbank,94175,others
60,674.55,41774,others,76910,others
60,815.66,10112,swedbank,17767,swedbank
60,806.13,68920,others,45405,others
60,674.51,15898,swedbank,40757,handelsbanken
60,516.37,37846,handelsbanken,33201,handelsbanken
60,953.39,76054,others,43872,others
60,1794.02,14306,swedbank,23437,swedbank
60,690.57,28110,handelsbanken,28897,handelsbanken
60,802.45,1651,swedbank,47699,others
60,1173.99,32171,handelsbanken,32990,handelsbanken
60,972.55,51017,others,10781,swedbank
60,693.87,3940,swedbank,7510,swedbank
60,654.93,30624,handelsbanken,72235,others
60,589.54,40616,handelsbanken,40709,handelsbanken
60,504.98,66077,others,69274,others
60,1793.29,25114,swedbank,78102,others
60,594.21,40115,handelsbanken,8276,swedbank
60,1182.15,16100,swedbank,18615,swedbank
60,788.04,68087,others,31756,handelsbanken
60,1401.31,81581,others,82752,others
60,1579.87,31734,handelsbanken,68971,others
60,668.95,99072,others,78463,others
60,1165.19,80917,others,93264,others
60,912.09,1755,swedbank,3898,swedbank
60,429.89,4656,swedbank,74087,others
60,707.58,6905,swedbank,10732,swedbank
60,657.19,10999,swedbank,57873,others
60,919.72,43528,others,20092,swedbank
60,863.63,40478,handelsbanken,34623,handelsbanken
60,1134.21,32108,handelsbanken,39925,handelsbanken
60,950.15,353,swedbank,95315,others
60,1224.2,98298,others,13472,swedbank
61,1286.63,42275,others,69484,others
61,763.01,41676,others,85064,others
61,1756.92,9848,swedbank,95468,others
61,318.7,7650,swedbank,22772,swedbank
61,652.15,33121,handelsbanken,34487,handelsbanken
61,276.09,81083,others,15972,swedbank
61,1226.68,36456,handelsbanken,92387,others
61,1258.56,34400,handelsbanken,40759,handelsbanken
61,758.78,98425,others,94947,others
